timestamp_utc,agent,status,iteration,completed,last_latency_ms,last_error,pid,pid_cpu_pct,pid_rss_kb,host_load_1m,host_load_5m,host_load_15m
2026-04-13T22:10:54.541471+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,4.7,21724,6.707,3.649,3.49
2026-04-13T22:10:54.541471+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,4.6,21732,6.707,3.649,3.49
2026-04-13T22:10:55.560819+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.707,3.649,3.49
2026-04-13T22:10:55.560819+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,0.3,21732,6.707,3.649,3.49
2026-04-13T22:10:56.584197+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.707,3.649,3.49
2026-04-13T22:10:56.584197+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,0.1,21724,6.707,3.649,3.49
2026-04-13T22:10:57.612149+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.33,3.622,3.481
2026-04-13T22:10:57.612149+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,0.0,21724,6.33,3.622,3.481
2026-04-13T22:10:58.638407+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.33,3.622,3.481
2026-04-13T22:10:58.638407+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,0.0,21724,6.33,3.622,3.481
2026-04-13T22:10:59.659991+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.33,3.622,3.481
2026-04-13T22:10:59.659991+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,0.0,21724,6.33,3.622,3.481
2026-04-13T22:11:00.682597+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.33,3.622,3.481
2026-04-13T22:11:00.682597+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,0.0,21724,6.33,3.622,3.481
2026-04-13T22:11:01.708666+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.33,3.622,3.481
2026-04-13T22:11:01.708666+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,0.0,21724,6.33,3.622,3.481
2026-04-13T22:11:02.726096+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.063,3.611,3.478
2026-04-13T22:11:02.726096+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,0.0,21724,6.063,3.611,3.478
2026-04-13T22:11:03.751963+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.063,3.611,3.478
2026-04-13T22:11:03.751963+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93494,0.0,21724,6.063,3.611,3.478
2026-04-13T22:11:04.773226+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.063,3.611,3.478
2026-04-13T22:11:04.773226+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,10617,,93494,0.6,21712,6.063,3.611,3.478
2026-04-13T22:11:05.792806+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.063,3.611,3.478
2026-04-13T22:11:05.792806+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,10617,,93494,0.0,21712,6.063,3.611,3.478
2026-04-13T22:11:06.819896+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,6.063,3.611,3.478
2026-04-13T22:11:06.819896+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,10617,,93494,0.0,21712,6.063,3.611,3.478
2026-04-13T22:11:07.841578+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,5.737,3.584,3.469
2026-04-13T22:11:07.841578+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,10617,,93494,0.0,21712,5.737,3.584,3.469
2026-04-13T22:11:08.864571+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93493,0.0,21724,5.737,3.584,3.469
2026-04-13T22:11:08.864571+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,10617,,93494,0.0,21712,5.737,3.584,3.469
2026-04-13T22:11:09.884479+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.1,21720,5.737,3.584,3.469
2026-04-13T22:11:09.884479+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,10617,,93494,0.0,21712,5.737,3.584,3.469
2026-04-13T22:11:10.905163+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.737,3.584,3.469
2026-04-13T22:11:10.905163+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,10617,,93494,0.0,21712,5.737,3.584,3.469
2026-04-13T22:11:11.928925+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.737,3.584,3.469
2026-04-13T22:11:11.928925+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,10617,,93494,0.0,21712,5.737,3.584,3.469
2026-04-13T22:11:12.949273+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.278,3.524,3.449
2026-04-13T22:11:12.949273+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,21736,5.278,3.524,3.449
2026-04-13T22:11:13.970660+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.278,3.524,3.449
2026-04-13T22:11:13.970660+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,5.278,3.524,3.449
2026-04-13T22:11:14.989759+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.278,3.524,3.449
2026-04-13T22:11:14.989759+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,5.278,3.524,3.449
2026-04-13T22:11:16.137334+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.278,3.524,3.449
2026-04-13T22:11:16.137334+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,5.278,3.524,3.449
2026-04-13T22:11:17.160111+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.278,3.524,3.449
2026-04-13T22:11:17.160111+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,5.278,3.524,3.449
2026-04-13T22:11:18.178321+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.015,3.499,3.44
2026-04-13T22:11:18.178321+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,5.015,3.499,3.44
2026-04-13T22:11:19.202738+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.015,3.499,3.44
2026-04-13T22:11:19.202738+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,5.015,3.499,3.44
2026-04-13T22:11:20.224362+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.015,3.499,3.44
2026-04-13T22:11:20.224362+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,5.015,3.499,3.44
2026-04-13T22:11:21.245032+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.015,3.499,3.44
2026-04-13T22:11:21.245032+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,5.015,3.499,3.44
2026-04-13T22:11:22.262977+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,5.015,3.499,3.44
2026-04-13T22:11:22.262977+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,5.015,3.499,3.44
2026-04-13T22:11:23.280973+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,4.773,3.474,3.431
2026-04-13T22:11:23.280973+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,4.773,3.474,3.431
2026-04-13T22:11:24.301432+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,15453,,93493,0.0,21720,4.773,3.474,3.431
2026-04-13T22:11:24.301432+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,4.773,3.474,3.431
2026-04-13T22:11:25.420446+00:00,AGENTE_01_INTEGRADOR_REPO,done,2,2,15269,,93493,0.0,0,4.773,3.474,3.431
2026-04-13T22:11:25.420446+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,2,2,8517,,93494,0.0,0,4.773,3.474,3.431
