timestamp_utc,agent,status,iteration,completed,last_latency_ms,last_error,pid,pid_cpu_pct,pid_rss_kb,host_load_1m,host_load_5m,host_load_15m
2026-04-13T21:44:42.026417+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,90060,29.1,21528,5.287,4.371,5.764
2026-04-13T21:44:42.026417+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,22.3,21632,5.287,4.371,5.764
2026-04-13T21:44:42.026417+00:00,AGENTE_10_ORGANIZADOR,running,1,0,0,,90068,23.8,21564,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,90060,0.4,21528,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.4,21632,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_10_ORGANIZADOR,running,1,0,0,,90068,0.5,21564,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,1,0,0,,90064,0.6,21560,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_07_ANALISTA,running,1,0,0,,90065,0.6,21440,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_04_REVISOR_UX,running,1,0,0,,90062,0.5,21600,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,90061,0.5,21704,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_09_GENERADOR,running,1,0,0,,90067,0.6,21648,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_05_MAESTRO_BAGO,running,1,0,0,,90063,0.6,21704,5.287,4.371,5.764
2026-04-13T21:44:43.123549+00:00,AGENTE_08_ARQUITECTO,running,1,0,0,,90066,0.9,21452,5.287,4.371,5.764
2026-04-13T21:44:44.203975+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,90060,0.0,21528,5.184,4.364,5.753
2026-04-13T21:44:44.203975+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.0,21632,5.184,4.364,5.753
2026-04-13T21:44:44.203975+00:00,AGENTE_10_ORGANIZADOR,running,1,0,0,,90068,0.0,21564,5.184,4.364,5.753
2026-04-13T21:44:44.203975+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,1,0,0,,90064,0.0,21560,5.184,4.364,5.753
2026-04-13T21:44:44.203975+00:00,AGENTE_07_ANALISTA,running,1,0,0,,90065,0.0,21440,5.184,4.364,5.753
2026-04-13T21:44:44.203975+00:00,AGENTE_04_REVISOR_UX,running,1,0,0,,90062,0.0,21600,5.184,4.364,5.753
2026-04-13T21:44:44.203975+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,90061,0.0,21704,5.184,4.364,5.753
2026-04-13T21:44:44.203975+00:00,AGENTE_09_GENERADOR,running,1,0,0,,90067,0.0,21648,5.184,4.364,5.753
2026-04-13T21:44:44.203975+00:00,AGENTE_05_MAESTRO_BAGO,running,1,0,0,,90063,0.0,21704,5.184,4.364,5.753
2026-04-13T21:44:44.203975+00:00,AGENTE_08_ARQUITECTO,running,1,0,0,,90066,0.0,21452,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,90060,0.0,21528,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.0,21632,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_10_ORGANIZADOR,running,1,0,0,,90068,0.0,21564,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,1,0,0,,90064,0.0,21560,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_07_ANALISTA,running,1,0,0,,90065,0.0,21440,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_04_REVISOR_UX,running,1,0,0,,90062,0.0,21600,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,90061,0.0,21704,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_09_GENERADOR,running,1,0,0,,90067,0.0,21648,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_05_MAESTRO_BAGO,running,1,0,0,,90063,0.0,21704,5.184,4.364,5.753
2026-04-13T21:44:45.329490+00:00,AGENTE_08_ARQUITECTO,running,1,0,0,,90066,0.0,21452,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,90060,0.0,21528,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.0,21632,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_10_ORGANIZADOR,running,1,0,0,,90068,0.0,21564,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,1,0,0,,90064,0.0,21560,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_07_ANALISTA,running,1,0,0,,90065,0.0,21440,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_04_REVISOR_UX,running,1,0,0,,90062,0.0,21600,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,90061,0.0,21704,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_09_GENERADOR,running,1,0,0,,90067,0.0,21648,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_05_MAESTRO_BAGO,running,1,0,0,,90063,0.0,21704,5.184,4.364,5.753
2026-04-13T21:44:46.409567+00:00,AGENTE_08_ARQUITECTO,running,1,0,0,,90066,0.0,21452,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,90060,0.0,21528,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.0,21632,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_10_ORGANIZADOR,running,1,0,0,,90068,0.0,21564,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,1,0,0,,90064,0.0,21560,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_07_ANALISTA,running,1,0,0,,90065,0.0,21440,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_04_REVISOR_UX,running,1,0,0,,90062,0.0,21600,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,90061,0.0,21704,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_09_GENERADOR,running,1,0,0,,90067,0.0,21648,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_05_MAESTRO_BAGO,running,1,0,0,,90063,0.0,21704,5.184,4.364,5.753
2026-04-13T21:44:47.505503+00:00,AGENTE_08_ARQUITECTO,running,1,0,0,,90066,0.0,21452,5.184,4.364,5.753
2026-04-13T21:44:48.652751+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,6228,,90060,0.3,21520,5.008,4.341,5.736
2026-04-13T21:44:48.652751+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.0,21632,5.008,4.341,5.736
2026-04-13T21:44:48.652751+00:00,AGENTE_10_ORGANIZADOR,running,2,1,6030,,90068,0.2,21544,5.008,4.341,5.736
2026-04-13T21:44:48.652751+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,1,0,0,,90064,0.0,21560,5.008,4.341,5.736
2026-04-13T21:44:48.652751+00:00,AGENTE_07_ANALISTA,running,2,1,6314,,90065,0.8,21432,5.008,4.341,5.736
2026-04-13T21:44:48.652751+00:00,AGENTE_04_REVISOR_UX,running,1,0,0,,90062,0.0,21572,5.008,4.341,5.736
2026-04-13T21:44:48.652751+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,90061,0.0,21704,5.008,4.341,5.736
2026-04-13T21:44:48.652751+00:00,AGENTE_09_GENERADOR,running,1,0,0,,90067,0.0,21648,5.008,4.341,5.736
2026-04-13T21:44:48.652751+00:00,AGENTE_05_MAESTRO_BAGO,running,1,0,0,,90063,1.8,21684,5.008,4.341,5.736
2026-04-13T21:44:48.652751+00:00,AGENTE_08_ARQUITECTO,running,1,0,0,,90066,0.0,21452,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,6228,,90060,0.0,21520,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.0,21632,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_10_ORGANIZADOR,running,2,1,6030,,90068,0.0,21544,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,2,1,7534,,90064,1.0,21532,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_07_ANALISTA,running,2,1,6314,,90065,0.0,21432,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_04_REVISOR_UX,running,2,1,6606,,90062,0.0,21572,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,2,1,7595,,90061,1.5,21684,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_09_GENERADOR,running,1,0,0,,90067,0.0,21648,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_05_MAESTRO_BAGO,running,2,1,6582,,90063,0.0,21684,5.008,4.341,5.736
2026-04-13T21:44:49.768198+00:00,AGENTE_08_ARQUITECTO,running,2,1,7489,,90066,1.5,21448,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,6228,,90060,0.0,21520,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.0,21632,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_10_ORGANIZADOR,running,2,1,6030,,90068,0.0,21544,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,2,1,7534,,90064,0.0,21532,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_07_ANALISTA,running,2,1,6314,,90065,0.0,21432,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_04_REVISOR_UX,running,2,1,6606,,90062,0.0,21572,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,2,1,7595,,90061,0.0,21684,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_09_GENERADOR,running,1,0,0,,90067,0.0,21648,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_05_MAESTRO_BAGO,running,2,1,6582,,90063,0.0,21684,5.008,4.341,5.736
2026-04-13T21:44:50.875889+00:00,AGENTE_08_ARQUITECTO,running,2,1,7489,,90066,0.0,21448,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,6228,,90060,0.0,21520,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.0,21632,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_10_ORGANIZADOR,running,2,1,6030,,90068,0.0,21544,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,2,1,7534,,90064,0.0,21532,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_07_ANALISTA,running,2,1,6314,,90065,0.0,21432,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_04_REVISOR_UX,running,2,1,6606,,90062,0.0,21572,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,2,1,7595,,90061,0.0,21684,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_09_GENERADOR,running,2,1,9602,,90067,0.5,21620,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_05_MAESTRO_BAGO,running,2,1,6582,,90063,0.0,21684,5.008,4.341,5.736
2026-04-13T21:44:51.968844+00:00,AGENTE_08_ARQUITECTO,running,2,1,7489,,90066,0.0,21448,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,6228,,90060,0.0,21520,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,90059,0.0,21632,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_10_ORGANIZADOR,running,2,1,6030,,90068,0.0,21544,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,2,1,7534,,90064,0.0,21532,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_07_ANALISTA,running,2,1,6314,,90065,0.0,21432,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_04_REVISOR_UX,running,2,1,6606,,90062,0.0,21572,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,2,1,7595,,90061,0.0,21684,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_09_GENERADOR,running,2,1,9602,,90067,0.0,21620,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_05_MAESTRO_BAGO,running,2,1,6582,,90063,0.0,21684,5.008,4.341,5.736
2026-04-13T21:44:53.215592+00:00,AGENTE_08_ARQUITECTO,running,2,1,7489,,90066,0.0,21448,5.008,4.341,5.736
2026-04-13T21:44:54.399622+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,6228,,90060,0.0,21520,4.847,4.319,5.72
2026-04-13T21:44:54.399622+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,11478,,90059,0.0,21612,4.847,4.319,5.72
