timestamp_utc,agent,status,iteration,completed,last_latency_ms,last_error,pid,pid_cpu_pct,pid_rss_kb,host_load_1m,host_load_5m,host_load_15m
2026-04-13T21:11:08.126422+00:00,AGENTE_08_ARQUITECTO,running,1,0,0,,82577,6.4,23448,14.535,10.109,9.102
2026-04-13T21:11:08.126422+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,82572,6.6,23904,14.535,10.109,9.102
2026-04-13T21:11:08.126422+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,82571,7.2,23924,14.535,10.109,9.102
2026-04-13T21:11:08.126422+00:00,AGENTE_10_ORGANIZADOR,running,1,0,0,,82579,11.0,23260,14.535,10.109,9.102
2026-04-13T21:11:08.126422+00:00,AGENTE_05_MAESTRO_BAGO,running,1,0,0,,82574,9.0,23852,14.535,10.109,9.102
2026-04-13T21:11:08.126422+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,82570,9.2,24020,14.535,10.109,9.102
2026-04-13T21:11:08.126422+00:00,AGENTE_04_REVISOR_UX,running,1,0,0,,82573,11.1,24056,14.535,10.109,9.102
2026-04-13T21:11:08.126422+00:00,AGENTE_07_ANALISTA,running,1,0,0,,82576,6.3,23776,14.535,10.109,9.102
2026-04-13T21:11:08.126422+00:00,AGENTE_09_GENERADOR,running,1,0,0,,82578,7.3,24060,14.535,10.109,9.102
2026-04-13T21:11:08.126422+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,1,0,0,,82575,4.6,23792,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_08_ARQUITECTO,running,6,5,249,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82577,2.1,24000,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,6,5,257,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82572,1.9,24016,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,6,5,254,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82571,2.1,23964,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_10_ORGANIZADOR,running,6,5,261,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82579,2.2,23644,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_05_MAESTRO_BAGO,running,6,5,256,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82574,1.9,23968,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_01_INTEGRADOR_REPO,running,6,5,250,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82570,1.3,24120,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_04_REVISOR_UX,running,6,5,260,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82573,1.5,24132,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_07_ANALISTA,running,6,5,252,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82576,1.5,23848,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_09_GENERADOR,running,6,5,257,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82578,2.6,24128,14.535,10.109,9.102
2026-04-13T21:11:09.602468+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,running,6,5,254,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,82575,2.5,23836,14.535,10.109,9.102
