timestamp_utc,agent,iteration,ok,error,latency_ms,input_tokens,output_tokens,total_tokens
2026-04-13T21:11:08.220142+00:00,AGENTE_08_ARQUITECTO,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,613,,,
2026-04-13T21:11:08.221474+00:00,AGENTE_02_REVISOR_PERFORMANCE,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,408,,,
2026-04-13T21:11:08.226694+00:00,AGENTE_03_REVISOR_SEGURIDAD,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,438,,,
2026-04-13T21:11:08.237504+00:00,AGENTE_05_MAESTRO_BAGO,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,312,,,
2026-04-13T21:11:08.237797+00:00,AGENTE_01_INTEGRADOR_REPO,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,312,,,
2026-04-13T21:11:08.241811+00:00,AGENTE_04_REVISOR_UX,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,284,,,
2026-04-13T21:11:08.286877+00:00,AGENTE_07_ANALISTA,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,306,,,
2026-04-13T21:11:08.289666+00:00,AGENTE_10_ORGANIZADOR,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,391,,,
2026-04-13T21:11:08.291329+00:00,AGENTE_09_GENERADOR,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,310,,,
2026-04-13T21:11:08.295810+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,1,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,299,,,
2026-04-13T21:11:08.540494+00:00,AGENTE_08_ARQUITECTO,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,314,,,
2026-04-13T21:11:08.547960+00:00,AGENTE_02_REVISOR_PERFORMANCE,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,325,,,
2026-04-13T21:11:08.552178+00:00,AGENTE_01_INTEGRADOR_REPO,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,312,,,
2026-04-13T21:11:08.553629+00:00,AGENTE_03_REVISOR_SEGURIDAD,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,323,,,
2026-04-13T21:11:08.553948+00:00,AGENTE_05_MAESTRO_BAGO,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,314,,,
2026-04-13T21:11:08.563186+00:00,AGENTE_04_REVISOR_UX,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,318,,,
2026-04-13T21:11:08.564352+00:00,AGENTE_10_ORGANIZADOR,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,272,,,
2026-04-13T21:11:08.567591+00:00,AGENTE_07_ANALISTA,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,279,,,
2026-04-13T21:11:08.568057+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,270,,,
2026-04-13T21:11:08.568085+00:00,AGENTE_09_GENERADOR,2,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,273,,,
2026-04-13T21:11:08.971195+00:00,AGENTE_08_ARQUITECTO,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,424,,,
2026-04-13T21:11:08.972690+00:00,AGENTE_01_INTEGRADOR_REPO,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,417,,,
2026-04-13T21:11:08.972690+00:00,AGENTE_03_REVISOR_SEGURIDAD,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,415,,,
2026-04-13T21:11:08.978144+00:00,AGENTE_07_ANALISTA,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,408,,,
2026-04-13T21:11:08.979655+00:00,AGENTE_10_ORGANIZADOR,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,410,,,
2026-04-13T21:11:08.981063+00:00,AGENTE_09_GENERADOR,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,410,,,
2026-04-13T21:11:08.983520+00:00,AGENTE_02_REVISOR_PERFORMANCE,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,428,,,
2026-04-13T21:11:08.983747+00:00,AGENTE_05_MAESTRO_BAGO,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,425,,,
2026-04-13T21:11:08.985920+00:00,AGENTE_04_REVISOR_UX,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,418,,,
2026-04-13T21:11:08.987570+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,3,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,417,,,
2026-04-13T21:11:09.250704+00:00,AGENTE_05_MAESTRO_BAGO,4,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,257,,,
2026-04-13T21:11:09.251828+00:00,AGENTE_03_REVISOR_SEGURIDAD,4,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,259,,,
2026-04-13T21:11:09.266104+00:00,AGENTE_10_ORGANIZADOR,4,False,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,276,,,
