timestamp_utc,agent,status,iteration,completed,last_latency_ms,last_error,pid,pid_cpu_pct,pid_rss_kb,host_load_1m,host_load_5m,host_load_15m
2026-04-13T22:34:18.540143+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,96648,4.9,21968,6.031,3.995,4.087
2026-04-13T22:34:18.540143+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,96647,4.8,21908,6.031,3.995,4.087
2026-04-13T22:34:19.563644+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,3,2,294,,96648,0.5,21992,6.031,3.995,4.087
2026-04-13T22:34:19.563644+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,1388,,96647,0.1,21940,6.031,3.995,4.087
2026-04-13T22:34:20.587028+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,3,3,783,,96648,0.0,0,6.031,3.995,4.087
2026-04-13T22:34:20.587028+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,1132,,96647,0.0,21940,6.031,3.995,4.087
2026-04-13T22:34:21.614273+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,3,3,783,,96648,0.0,0,7.39,4.31,4.197
2026-04-13T22:34:21.614273+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,1132,,96647,0.0,21940,7.39,4.31,4.197
2026-04-13T22:34:22.668878+00:00,AGENTE_02_REVISOR_PERFORMANCE,done,3,3,783,,96648,0.0,0,7.39,4.31,4.197
2026-04-13T22:34:22.668878+00:00,AGENTE_01_INTEGRADOR_REPO,done,3,3,1523,,96647,0.0,0,7.39,4.31,4.197
