timestamp_utc,agent,status,iteration,completed,last_latency_ms,last_error,pid,pid_cpu_pct,pid_rss_kb,host_load_1m,host_load_5m,host_load_15m
2026-04-13T22:07:36.717878+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,3.8,21528,2.86,2.621,3.236
2026-04-13T22:07:37.843996+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.86,2.621,3.236
2026-04-13T22:07:38.876450+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.86,2.621,3.236
2026-04-13T22:07:39.887201+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.86,2.621,3.236
2026-04-13T22:07:40.900169+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.951,2.643,3.241
2026-04-13T22:07:41.945866+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.951,2.643,3.241
2026-04-13T22:07:42.960195+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.951,2.643,3.241
2026-04-13T22:07:43.975408+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.951,2.643,3.241
2026-04-13T22:07:44.988942+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.951,2.643,3.241
2026-04-13T22:07:46.010822+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.715,2.599,3.222
2026-04-13T22:07:47.029740+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.715,2.599,3.222
2026-04-13T22:07:48.041625+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93026,0.0,21528,2.715,2.599,3.222
2026-04-13T22:07:49.053629+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,1.6,21512,2.715,2.599,3.222
2026-04-13T22:07:50.071497+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.715,2.599,3.222
2026-04-13T22:07:51.088663+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.897,2.639,3.232
2026-04-13T22:07:52.101396+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.897,2.639,3.232
2026-04-13T22:07:53.115481+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.897,2.639,3.232
2026-04-13T22:07:54.130620+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.897,2.639,3.232
2026-04-13T22:07:55.161399+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.897,2.639,3.232
2026-04-13T22:07:56.176884+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.825,2.628,3.225
2026-04-13T22:07:57.188074+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.825,2.628,3.225
2026-04-13T22:07:58.215261+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.825,2.628,3.225
2026-04-13T22:07:59.248324+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,12983,,93026,0.0,21512,2.825,2.628,3.225
2026-04-13T22:08:00.259268+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,2.825,2.628,3.225
2026-04-13T22:08:01.269716+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,2.919,2.65,3.229
2026-04-13T22:08:02.285223+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,2.919,2.65,3.229
2026-04-13T22:08:03.299470+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,2.919,2.65,3.229
2026-04-13T22:08:04.310742+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,2.919,2.65,3.229
2026-04-13T22:08:05.324908+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,2.919,2.65,3.229
2026-04-13T22:08:06.340849+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,3.646,2.805,3.28
2026-04-13T22:08:07.352729+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,3.646,2.805,3.28
2026-04-13T22:08:08.385926+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,3.646,2.805,3.28
2026-04-13T22:08:09.402334+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,3.646,2.805,3.28
2026-04-13T22:08:10.414440+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,3.646,2.805,3.28
2026-04-13T22:08:11.422467+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,10439,,93026,0.0,21520,3.834,2.858,3.296
2026-04-13T22:08:12.441097+00:00,AGENTE_01_INTEGRADOR_REPO,done,3,3,12081,,93026,0.0,0,3.834,2.858,3.296
