timestamp_utc,agent,status,iteration,completed,last_latency_ms,last_error,pid,pid_cpu_pct,pid_rss_kb,host_load_1m,host_load_5m,host_load_15m
2026-04-13T22:13:10.082045+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,6.0,21476,4.233,3.464,3.42
2026-04-13T22:13:10.082045+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93785,6.1,21868,4.233,3.464,3.42
2026-04-13T22:13:10.082045+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,6.3,21580,4.233,3.464,3.42
2026-04-13T22:13:11.106486+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.1,21476,4.233,3.464,3.42
2026-04-13T22:13:11.106486+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93785,0.3,21868,4.233,3.464,3.42
2026-04-13T22:13:11.106486+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,0.3,21580,4.233,3.464,3.42
2026-04-13T22:13:12.138083+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,4.233,3.464,3.42
2026-04-13T22:13:12.138083+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93785,0.1,21864,4.233,3.464,3.42
2026-04-13T22:13:12.138083+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,0.1,21580,4.233,3.464,3.42
2026-04-13T22:13:13.202335+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,4.233,3.464,3.42
2026-04-13T22:13:13.202335+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93785,0.0,21864,4.233,3.464,3.42
2026-04-13T22:13:13.202335+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,0.1,21580,4.233,3.464,3.42
2026-04-13T22:13:14.233447+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.974,3.423,3.405
2026-04-13T22:13:14.233447+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93785,0.0,21864,3.974,3.423,3.405
2026-04-13T22:13:14.233447+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,0.0,21576,3.974,3.423,3.405
2026-04-13T22:13:15.264092+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.974,3.423,3.405
2026-04-13T22:13:15.264092+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93785,0.0,21864,3.974,3.423,3.405
2026-04-13T22:13:15.264092+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,0.0,21576,3.974,3.423,3.405
2026-04-13T22:13:16.296338+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.974,3.423,3.405
2026-04-13T22:13:16.296338+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93785,0.0,21864,3.974,3.423,3.405
2026-04-13T22:13:16.296338+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,0.0,21576,3.974,3.423,3.405
2026-04-13T22:13:17.328008+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.974,3.423,3.405
2026-04-13T22:13:17.328008+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,93785,0.0,21864,3.974,3.423,3.405
2026-04-13T22:13:17.328008+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,0.0,21576,3.974,3.423,3.405
2026-04-13T22:13:18.357684+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.974,3.423,3.405
2026-04-13T22:13:18.357684+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,8227,,93785,0.1,21848,3.974,3.423,3.405
2026-04-13T22:13:18.357684+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,0.0,21576,3.974,3.423,3.405
2026-04-13T22:13:19.387078+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.896,3.416,3.403
2026-04-13T22:13:19.387078+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,8227,,93785,0.0,21848,3.896,3.416,3.403
2026-04-13T22:13:19.387078+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,93786,0.0,21576,3.896,3.416,3.403
2026-04-13T22:13:20.418186+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.896,3.416,3.403
2026-04-13T22:13:20.418186+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,8227,,93785,0.0,21848,3.896,3.416,3.403
2026-04-13T22:13:20.418186+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,2,1,10267,,93786,0.2,21552,3.896,3.416,3.403
2026-04-13T22:13:21.448447+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.896,3.416,3.403
2026-04-13T22:13:21.448447+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,8227,,93785,0.0,21848,3.896,3.416,3.403
2026-04-13T22:13:21.448447+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,2,1,10267,,93786,0.0,21552,3.896,3.416,3.403
2026-04-13T22:13:22.473433+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.896,3.416,3.403
2026-04-13T22:13:22.473433+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,3,2,4141,,93785,0.1,21864,3.896,3.416,3.403
2026-04-13T22:13:22.473433+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,2,1,10267,,93786,0.0,21552,3.896,3.416,3.403
2026-04-13T22:13:23.497865+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,93784,0.0,21476,3.896,3.416,3.403
