timestamp_utc,agent,status,iteration,completed,last_latency_ms,last_error,pid,pid_cpu_pct,pid_rss_kb,host_load_1m,host_load_5m,host_load_15m
2026-04-13T22:20:38.768933+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,95454,13.9,21448,3.536,3.977,3.711
2026-04-13T22:20:38.768933+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,95455,8.3,21596,3.536,3.977,3.711
2026-04-13T22:20:38.768933+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,95456,9.0,21644,3.536,3.977,3.711
2026-04-13T22:20:39.803003+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,95454,0.1,21448,3.536,3.977,3.711
2026-04-13T22:20:39.803003+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,95455,0.4,21592,3.536,3.977,3.711
2026-04-13T22:20:39.803003+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,95456,0.3,21644,3.536,3.977,3.711
2026-04-13T22:20:40.892597+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,95454,0.0,21448,3.536,3.977,3.711
2026-04-13T22:20:40.892597+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,95455,0.0,21592,3.536,3.977,3.711
2026-04-13T22:20:40.892597+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,95456,0.3,21640,3.536,3.977,3.711
2026-04-13T22:20:41.928581+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,95454,0.0,21448,3.333,3.927,3.695
2026-04-13T22:20:41.928581+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,95455,0.0,21592,3.333,3.927,3.695
2026-04-13T22:20:41.928581+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,95456,0.0,21640,3.333,3.927,3.695
2026-04-13T22:20:42.964004+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,95454,0.0,21448,3.333,3.927,3.695
2026-04-13T22:20:42.964004+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,95455,0.0,21592,3.333,3.927,3.695
2026-04-13T22:20:42.964004+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,95456,0.0,21640,3.333,3.927,3.695
2026-04-13T22:20:43.993754+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,95454,0.0,21448,3.333,3.927,3.695
