timestamp_utc,agent,status,iteration,completed,last_latency_ms,last_error,pid,pid_cpu_pct,pid_rss_kb,host_load_1m,host_load_5m,host_load_15m
2026-04-12T13:48:10.803858+00:00,AGENTE_01_INTEGRADOR_REPO,running,1,0,0,,92689,4.4,21288,7.068,11.589,14.727
2026-04-12T13:48:10.812621+00:00,AGENTE_06_MAESTRO_BAGO,running,1,0,0,,92694,4.0,21476,7.068,11.589,14.727
2026-04-12T13:48:10.819186+00:00,AGENTE_08_VERTICE,running,1,0,0,,92696,2.8,21524,7.068,11.589,14.727
2026-04-12T13:48:10.837636+00:00,AGENTE_10_ARQUITECTO,running,1,0,0,,92698,3.1,21412,7.068,11.589,14.727
2026-04-12T13:48:10.848812+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,1,0,0,,92690,3.1,21256,7.068,11.589,14.727
2026-04-12T13:48:10.857476+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,1,0,0,,92691,2.9,21320,7.068,11.589,14.727
2026-04-12T13:48:10.869316+00:00,AGENTE_05_AUDITOR_CANONICO,running,1,0,0,,92693,2.9,21416,7.068,11.589,14.727
2026-04-12T13:48:10.880383+00:00,AGENTE_04_REVISOR_UX,running,1,0,0,,92692,3.2,21392,7.068,11.589,14.727
2026-04-12T13:48:10.887051+00:00,AGENTE_09_ANALISTA,running,1,0,0,,92697,3.3,21504,7.068,11.589,14.727
2026-04-12T13:48:10.896462+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,running,1,0,0,,92695,3.7,21544,7.068,11.589,14.727
2026-04-12T13:48:11.722191+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,1401,simulated_timeout,92689,0.4,21308,7.068,11.589,14.727
2026-04-12T13:48:11.731364+00:00,AGENTE_06_MAESTRO_BAGO,running,2,1,970,,92694,0.1,21496,7.068,11.589,14.727
2026-04-12T13:48:11.739697+00:00,AGENTE_08_VERTICE,running,2,1,1251,,92696,0.3,21544,7.068,11.589,14.727
2026-04-12T13:48:11.747821+00:00,AGENTE_10_ARQUITECTO,running,2,1,960,,92698,0.1,21432,7.068,11.589,14.727
2026-04-12T13:48:11.760077+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,2,1,747,,92690,0.1,21288,7.068,11.589,14.727
2026-04-12T13:48:11.772567+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,2,1,710,,92691,0.1,21340,7.068,11.589,14.727
2026-04-12T13:48:11.781357+00:00,AGENTE_05_AUDITOR_CANONICO,running,2,1,1228,,92693,0.2,21448,7.068,11.589,14.727
2026-04-12T13:48:11.793250+00:00,AGENTE_04_REVISOR_UX,running,2,1,863,,92692,0.1,21424,7.068,11.589,14.727
2026-04-12T13:48:11.799990+00:00,AGENTE_09_ANALISTA,running,2,1,1130,,92697,0.3,21524,7.068,11.589,14.727
2026-04-12T13:48:11.810960+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,running,2,1,1020,,92695,0.2,21564,7.068,11.589,14.727
2026-04-12T13:48:12.628934+00:00,AGENTE_01_INTEGRADOR_REPO,running,2,1,1401,simulated_timeout,92689,0.0,21308,6.902,11.479,14.669
2026-04-12T13:48:12.638111+00:00,AGENTE_06_MAESTRO_BAGO,running,3,2,1205,,92694,0.1,21496,6.902,11.479,14.669
2026-04-12T13:48:12.645701+00:00,AGENTE_08_VERTICE,running,3,2,404,,92696,0.0,21544,6.902,11.479,14.669
2026-04-12T13:48:12.654429+00:00,AGENTE_10_ARQUITECTO,running,3,2,1153,,92698,0.1,21432,6.902,11.479,14.669
2026-04-12T13:48:12.662213+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,3,2,1301,,92690,0.1,21288,6.902,11.479,14.669
2026-04-12T13:48:12.677527+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,3,2,850,,92691,0.0,21340,6.902,11.479,14.669
2026-04-12T13:48:12.694325+00:00,AGENTE_05_AUDITOR_CANONICO,running,4,3,411,,92693,0.1,21448,6.902,11.479,14.669
2026-04-12T13:48:12.740094+00:00,AGENTE_04_REVISOR_UX,running,3,2,1315,,92692,0.1,21424,6.902,11.479,14.669
2026-04-12T13:48:12.763628+00:00,AGENTE_09_ANALISTA,running,4,3,351,,92697,0.1,21524,6.902,11.479,14.669
2026-04-12T13:48:12.789748+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,running,2,1,1020,,92695,0.0,21564,6.902,11.479,14.669
2026-04-12T13:48:13.613450+00:00,AGENTE_01_INTEGRADOR_REPO,running,3,2,1003,,92689,0.0,21308,6.902,11.479,14.669
2026-04-12T13:48:13.624553+00:00,AGENTE_06_MAESTRO_BAGO,running,4,3,1028,,92694,0.1,21496,6.902,11.479,14.669
2026-04-12T13:48:13.633070+00:00,AGENTE_08_VERTICE,running,4,3,1388,,92696,0.0,21544,6.902,11.479,14.669
2026-04-12T13:48:13.641175+00:00,AGENTE_10_ARQUITECTO,running,4,3,870,,92698,0.0,21432,6.902,11.479,14.669
2026-04-12T13:48:13.648194+00:00,AGENTE_02_REVISOR_PERFORMANCE,running,4,3,1100,,92690,0.0,21288,6.902,11.479,14.669
2026-04-12T13:48:13.656689+00:00,AGENTE_03_REVISOR_SEGURIDAD,running,4,3,1188,,92691,0.0,21340,6.902,11.479,14.669
2026-04-12T13:48:13.663475+00:00,AGENTE_05_AUDITOR_CANONICO,running,4,3,411,,92693,0.0,21448,6.902,11.479,14.669
2026-04-12T13:48:13.675296+00:00,AGENTE_04_REVISOR_UX,running,4,3,255,,92692,0.0,21424,6.902,11.479,14.669
2026-04-12T13:48:13.691091+00:00,AGENTE_09_ANALISTA,running,4,3,351,,92697,0.0,21524,6.902,11.479,14.669
